word,count
bicycle's,1
bicycles,13
bid,1
bidding,1
biddy,1
bididoop,3
bidoigu,3
bifocal,2
big,5255
bigga,1
bigger,418
biggest,71
biggety,1
biggie,2
biggy,6
bih,2
bike,216
bike's,2
biker,1
bikes,24
bikesa,1
bikini,4
bil,1
bill,34
billion,3
billions,2
bills,7
billy,4
billygoat,6
billygoats,2
bin,22
binding,1
bing,21
bingbong,2
binging,2
bingo,9
bink,1
binkie,2
binky,31
binky's,3
binkys,9
binoculars,8
bins,1
biochemistry,1
bionic,4
bipolar,1
bippidie,1
bir,1
bird,811
bird'll,1
bird's,44
birdcage,1
birdfeeder,3
birdhouse,1
birdie,67
birdie's,4
birdies,37
birdketeer,1
birds,317
birdy,23
birth,73
birthday,727
birthday's,13
birthdays,3
biscuit,65
biscuits,27
bisisi,1
bison,1
bistle,1
bit,1230
bitch,3
bite,790
bited,1
bites,108
biting,35
bits,24
bitsy,34
bitta,1
bitten,6
bitter,7
bitty,18
biyu,1
biyup,1
bizarre,8
bla,7
blaach,1
blaah,1
blabla,1
blablablabla,1
blabs,1
black,630
blackberries,2
blackberry,1
blackmail,1
blacks,2
blacksmith,1
blacksmith's,1
bladder,1
blade,9
blades,7
blagh,1
blah,112
blahhuh,1
blai,1
blame,20
blamed,3
blames,1
blaming,2
blana,2
bland,1
blank,8
blanket,296
blanket'll,1
blanket's,5
blankets,30
blankie,128
blankie's,2
blanko,1
blankster,1
blast,12
blasted,4
blaster,2
blasting,3
blastoff,5
blasts,3
blazing,2
bleach,3
bleachers,2
bleaches,2
bleat,12
bleated,1
blech,4
bled,2
bledder,2
bleeah,1
bleed,7
bleeding,10
bleeds,1
bleep,85
bleet,1
bleh,41
blend,6
blended,2
blender,18
blending,5
blends,1
bless,198
blessed,5
blessing,1
blessings,2
bleu,1
blew,76
blimp,4
blimpies,2
blind,15
blinds,4
bling,1
blink,37
blinked,6
blinker,1
blinking,17
blinks,6
blinky,1
blip,2
blippity,1
blither,8
blla,1
bloat,4
bloaty,3
blob,11
block,373
block's,2
blockade,1
blocked,8
blocking,4
blocks,673
blocks'll,1
blocky,1
blonde,21
blondes,1
blonk,6
blood,38
blooded,2
bloodshot,2
bloody,4
bloom,2
blooming,2
blooms,2
bloop,12
blooping,1
blop,3
blossom,1
blossoms,7
blot,3
blotted,2
blotter,2
blouse,9
blouses,2
blow,598
blower,10
blowing,107
blown,11
blowout,2
blows,38
blowup,1
bloy,4
blu,1
blub,21
bluck,1
bluckie,3
blue,1798
blue's,5
bluebells,2
blueberries,98
blueberry,53
bluebird,8
bluebirds,3
blueies,1
blueish,2
bluejay,4
bluejeans,2
blues,14
blughk,2
bluies,2
bluish,2
blum,4
blunk,4
blup,4
blurbed,1
blushed,5
blushing,2
blustery,1
bluwbluw,1
bmbm,1
bo,5
boa,11
boar,5
board,156
board's,1
boarder,1
boarding,2
boards,8
boasted,6
boasting,1
boasts,1
boat,481
boat's,5
boating,2
boats,59
bob,3
bobber,5
bobbin,1
bobbing,18
bobble,1
bobby,19
bobcat,3
bobs,1
boc,8
boca,1
bock,49
bockbook,1
bodies,38
bodily,1
body,156
body's,5
bof,1
bog,7
bogack,4
bogey,5
bogu,1
boik,1
boil,12
boiled,10
boiler,2
boiling,15
boils,3
boing,59
boinga,4
boingboing,1
boinging,1
boings,4
boingy,1
boink,18
boinka,9
boinked,1
bojar,4
bok,68
bold,1
bolder,1
bolly,4
bologna,16
bolt,15
bolted,1
bolts,12
bom,4
bomb,5
bomber,31
bombers,1
bombom,2
bombombom,6
bombs,13
bomf,1
bomp,3
bomper,1
bon,1
bond,8
bonds,2
bone,117
bone's,2
bonehead,1
boneless,1
bones,90
bonfire,1
bong,30
bongayongyo,1
bongbong,1
bonged,1
bongety,1
bongie,2
bonging,2
bonjour,9
bonk,117
bonka,16
bonkbonk,1
bonked,6
bonking,4
bonnet,10
bonnie,5
bonus,6
bony,6
boo,513
boo's,1
boob,1
boobies,1
booboo,32
booboo's,1
booboos,3
boobs,2
booby,9
boock,1
booey,1
boof,1
boofer,2
boog,6
booga,8
booger,2
boogie,2
boohoo,6
booing,2
book,4152
book's,10
bookcase,12
bookcases,1
booked,2
bookie,1
bookin,1
booking,1
booklet,4
bookoo,2
books,697
bookshelf,8
bookshelves,3
bookstore,10
booky,1
bool,1
boom,413
boombadaboom,1
boomboom,2
boomdi,1
boomed,4
boomerang,1
boomie,1
boomp,6
boomshakalaka,4
boomy,1
boop,124
boopadoo,1
boopboopboopboopboo,1
boopdeboop,2
boopie,3
boos,2
boosh,1
boost,3
booster,2
boosters,1
boot,62
booth,11
booths,1
bootie,10
booties,7
boots,293
booya,2
booze,3
bop,12
boppidie,1
boppie,28
boppy,1
bor,1
borage,2
border,4
borders,3
bore,1
bored,32
boring,133
born,149
borned,1
boroughs,1
borrow,29
borrowed,3
borrowing,4
bos,1
boss,14
boss's,1
bosses,1
bossy,3
bot,1
botanical,1
both,500
bother,59
bothered,39
bothering,40
bothers,7
bothersome,1
botta,1
bottle,529
bottle's,15
bottled,1
bottles,167
bottom,311
bottom's,1
bottomless,1
bottoms,17
bouchyer,1
bougainvillea,1
bough,9
bought,263
boughtcha,1
boughtchu,1
bouillon,15
boulder,11
boulders,6
boulevard,1
boun,1
bounce,333
bounced,15
bouncer,1
bounces,40
bouncey,5
bounciest,3
bouncing,40
bouncing's,1
bouncy,54
bound,7
boundary,3
bounding,1
bouquet,6
bout,311
bow,134
bowed,5
bowel,3
bowels,1
bowf,1
bowing,1
bowl,558
bowl's,3
bowling,30
bowls,42
bows,13
bowwow,2
box,2168
box's,3
boxcar,4
boxcars,5
boxer,2
boxes,77
boxful,1
boxing,3
boy,2175
boy'll,1
boy's,54
boyfriend,9
boyfriend's,2
boyfriends,2
boys,287
boys',4
boys's,1
boysenberry,1
br,3
bra,7
bra's,1
brace,4
bracelet,93
bracelet's,5
bracelets,5
braces,1
brachiosaurus,7
bracket,2
brag,3
braid,6
braided,2
braids,4
brain,15
brains,5
brake,5
brakes,21
bran,8
branch,36
branches,58
brand,53
branding,1
brandnew,1
brandy,1
brang,2
bras,6
brass,2
brat,6
brats,1
brave,55
bravely,6
bravery,2
bravest,3
braving,1
bravo,10
bray,3
brayed,1
bread,443
bread's,2
breaded,2
breads,2
break,625
breakdown,8
breaked,1
breakfast,637
breakfasts,2
breaking,58
breaks,41
breast,19
breath,35
breathe,26
breathed,3
breather,3
breathing,8
breaths,3
breet,1
breeze,21
breezes,1
breezy,3
brew,3
brewed,1
bribe,4
bribed,1
bribing,1
brick,34
bricks,56
bride,3
brides,2
bridge,277
bridges,8
bridle,4
brie,1
brief,6
briefcase,38
briefest,1
briefly,1
briefs,1
bright,103
brighten,1
brighter,3
brightly,3
brilliant,4
brim,4
bring,1248
bringing,92
brings,54
brink,1
brioche,1
bristle,1
britches,5
broad,3
broadcasting,1
broccoli,126
broccoli's,2
brochure,1
broiler,1
broke,376
broked,1
broken,435
brokened,1
broker,1
bronchitis,2
bronchosaurus,1
bronco,2
brontosaurus,17
brontosauruses,1
bronze,2
brook,1
broom,110
broombroom,8
brooms,3
broomstick,1
broomsticks,2
brooom,2
broth,7
brother,256
brother's,28
brothers,46
brought,361
broughtchou,1
brown,392
brownie,18
brownies,16
brownish,3
browns,1
brows,1
browsing,2
brr,8
brrbrr,3
brring,1
brrio,1
brrr,2
brrroomm,1
brrrring,1
brrrrr,1
brrrrrrr,1
bruise,5
bruised,4
bruiser,1
brumm,3
brummmm,1
brunch,1
brung,2
brush,418
brusha,16
brushbrush,4
brushed,13
brushes,33
brushing,64
brushu,18
brussel,1
brussels,10
brutality,1
brutally,1
bu,6
bub,1
bubalows,1
bubaly,8
bubba,7
bubbali,2
bubble,166
bubbled,2
bubbles,460
bubbling,5
bubbly,4
bubbub,1
bubby,3
buboop,1
bubu,1
buck,59
bucka,1
buckaleak,1
buckaroo,1
bucked,1
bucket,162
bucket's,2
buckets,5
buckle,58
buckled,4
buckles,13
bucks,13
buckwheat,1
bucky,4
bud,10
buddabubidubluhduhluhbuvula,1
buddies,1
buddy,74
buddys,1
budge,7
budget,4
budluh,6
buds,5
budup,1
buenos,3
buffalo,15
buffalo's,3
buffer,3
buffers,6
buffet,1
bug,296
bug'll,1
bug's,23
bugabuga,1
bugger,2
buggie,6
buggie's,1
bugging,4
buggle,3
buggy,9
bugs,94
buh,36
buhblah,4
buhp,3
buil,1
build,533
builder,16
builders,1
buildest,2
building,281
building's,1
buildings,37
builds,6
built,269
bulb,22
bulbs,5
bulge,1
bulged,1
bulk,3
bull,53
bull's,5
bulldog,4
bulldozer,58
bullet,2
bulletin,1
bullets,4
bullies,2
bulls,37
bullshit,4
bully,4
bum,34
bumbi,1
bumble,101
bumblebee,13
bumbum,2
bummer,2
bump,429
bumpa,1
bumped,76
bumper,21
bumpety,2
bumpies,1
bumpin,1
bumping,16
bumpity,49
bumps,34
bumpsky,1
bumpt,2
bumpty,1
bumpy,42
bun,27
bunch,168
buncha,1
bunches,2
bundle,3
bundled,4
bundler,2
bundles,31
bung,5
bungee,1
bunk,26
bunka,6
bunken,1
bunkhouse,7
bunking,1
bunks,2
bunnies,58
bunny,857
bunny's,56
bunnys,4
buns,16
bunting,3
buntings,5
buoy,4
buoys,2
bup,17
burble,2
burbled,1
bureau,15
bureaucratic,1
burger,11
burger's,1
burgers,2
burglar,4
burial,2
buried,22
burlap,1
burly,5
burn,56
burned,47
burner,3
burning,16
burns,10
burnt,15
burp,57
burped,10
burping,5
burps,4
burpy,1
burrito,4
burritos,3
burro,2
burrow,2
burrowing,1
burrows,3
burrs,1
bursie,2
burst,14
bursting,2
bursts,2
bury,11
bus,758
buses,20
bush,37
bushed,3
bushel,8
bushes,45
bushy,3
busied,1
busiest,1
business,47
busses,3
bust,13
busted,2
buster,2
busters,2
busting,2
bustling,2
busts,8
busy,278
but,7214
butcha,1
butcher,11
butcher's,1
butchoo,1
butchwax,1
buthe,2
butler,1
butt,16
butta,4
butter,510
butter's,4
buttercup,5
buttered,8
butterfingers,2
butterflies,109
butterfly,464
butterfly's,2
butterflys,1
buttering,2
buttermilk,1
butterscotch,3
buttery,5
butthead,8
butting,1
buttom,1
button,372
button's,2
buttoning,2
buttons,162
butty,2
buwee,1
buy,591
buyed,3
buying,45
buys,18
buzz,35
buzzah,2
buzzed,3
buzzer,7
buzzing,24
buzzy,1
bwa,2
bwapa,2
bwickbackbick,1
bwoo,1
bwop,1
bwopa,3
bwu,2
by,1830
bye,988
byebaby,3
byebye,405
byebyes,1
byes,3
bzz,2
bzzz,1
bzzzz,3
c,348
c'mere,54
c'mon,52
c'you,1
ca,12
cab,28
cabbage,31
cabbages,6
cabin,9
cabinet,39
cabinets,2
cable,2
cables,1
caboose,74
cabooses,1
caboozle,1
cabs,4
cackle,4
cackled,2
cactus,7
cactuses,1
cadaba,1
cadabacadoo,1
cadabra,4
cadet,14
cadet's,2
cadets,1
cadoo,2
cadooba,1
caf,1
cafe,5
cafeteria,44
caffeine,2
cage,53
caged,1
cages,9
cak,1
cake,856
cake's,2
cakes,59
cal,1
cala,2
calamari,1
calapitter,1
calcium,1
calculator,15
calendar,25
calendars,2
calf,163
calf's,2
calibrate,1
calico,1
calip,1
call,1417
call's,2
callaloo,1
callapillar,1
callapitter,1
called,1790
caller,1
callerpi,1
callerpillar,4
calli,2
callin,1
calling,231
callous,1
calls,84
calm,48
calmed,3
calming,1
calmly,1
calmness,1
calms,1
calories,2
calvary,1
calves,6
calzone,3
cam,1
camcorder,1
came,1532
camel,97
camel's,9
camellia,1
camellias,1
camels,11
camera,546
camera's,31
cameras,3
camere,26
camouflaged,2
camover,1
camp,44
camp's,1
campaign,2
campaigning,1
camper,12
campers,3
campfire,5
camping,53
campout,2
campus,5
can,17023
can't,3518
canadian,1
canal,4
canals,10
canary,11
cancel,5
canceled,3
cancer,2
candidate,1
candidates,1
candied,6
candies,10
candle,75
candleholder,1
candles,69
candy,291
candy's,1
candybar,5
candybars,2
cane,25
cane's,1
canes,2
canister,2
cannect,1
canned,2
cannibal,1
cannon,8
cannot,99
canoe,10
canoeing,7
canoes,2
canopy,1
cans,38
cant,5
cantaloupe,21
canteen,2
canteloupes,1
canvas,1
canyon,3
cap,81
capable,1
capalilili,1
capalililili,1
cape,14
caper,1
capes,3
capital,7
caps,8
captain,30
captain's,1
captains,1
captions,1
captive,2
capture,14
captured,3
captures,1
capturing,2
car,2421
car's,26
caramel,4
carb,1
carbohydrates,2
carbs,2
carburetor,3
carby,2
card,136
card's,1
cardamom,5
cardar,2
cardboard,37
cardinal,12
cardinals,2
cards,168
cardy,3
care,320
career,1
careful,1071
carefully,54
careless,3
cares,9
cargo,18
caribous,1
caring,1
carnation,1
carnival,36
carnivores,1
carob,2
carols,1
carousel,3
carpenter,12
carpenter's,1
carpenters,2
carpentry,3
carpet,147
carriage,45
carriages,2
carried,42
carrier,16
carriers,3
carries,46
carrot,154
carrothead,1
carrothead's,1
carrots,174
carry,231
carrying,117
cars,555
carseat,4
cart,43
cart's,1
carton,7
cartons,1
cartoon,19
cartoons,34
cartridge,5
cartridges,1
carts,3
cartwheel,5
cartwheels,10
carve,8
carved,2
carving,7
case,107
cases,7
cash,14
cashew,3
casings,1
casserole,1
cassette,6
cassowary,11
cast,14
castanets,1
casting,1
castle,124
castle's,1
castles,8
casualties,1
cat,1475
cat'll,3
cat's,70
cata,1
catalog,9
catalogs,2
catalogues,1
catapiddil,1
catapitter,1
catastrophe,4
catch,612
catched,1
catcher,9
catches,19
catching,31
catchy,4
cate,1
catepayl,1
caterpi,1
caterpillar,1004
caterpillar's,10
caterpillars,36
catfish,2
catin,1
catnip,1
cats,132
cats',2
catsup,9
cattie,5
cattle,2
caucus,1
caught,240
cauldron,4
cauldrons,1
cauliflower,19
causative,1
cause,276
caused,5
causes,1
causing,4
caution,1
cautious,4
cave,43
caved,1
caveman,1
cavemen,1
caves,16
caviar,1
cavities,11
cavity,1
cavitys,1
caw,2
cawcawgawgaw,1
ccheeou,1
cedar,2
ceiling,60
cel,1
celebrate,8
celebrated,2
celebrating,5
celebration,11
celery,69
cell,9
cellar,29
cello,6
celloing,1
cellophane,1
cellos,1
cellphone's,1
cells,3
cement,27
cemetery,36
cent,10
center,37
centimeters,1
centipede,1
centipedes,1
central,2
cents,53
centuries,1
cepes,1
cept,4
cer,1
ceramic,1
cereal,306
cereal's,1
cereals,3
ceremony,4
certain,43
certainly,91
certification's,1
ch,27
cha,165
chabap,3
chacha,2
chaff,1
chagabuga,1
chain,60
chains,3
chair,1426
chair's,6
chairs,146
chairy,1
chaise,1
chalk,67
chalkboard,4
chalks,4
chalky,2
challenge,2
chamber,1
chameleon,6
chamomile,3
champ,3
champagne,2
champion,5
chance,32
chanced,2
chances,7
chandelier,5
chandeliers,2
change,291
changed,89
changers,2
changes,18
changing,46
channel,19
channels,2
chant,1
chanted,1
chapoochypoo,1
chapped,2
chapsticks,1
chapter,5
character,9
characters,3
charcoal,1
charge,56
charged,7
charges,2
charging,6
charm,1
charmed,1
charmer,4
charmies,2
charming,1
charms,2
chart,15
charts,5
chase,67
chased,60
chasers,1
chases,14
chasing,66
chat,6
chatter,1
chatting,2
chatty,6
chauffeur,2
chchchch,18
che,2
cheap,15
cheaper,7
cheapest,3
cheapo,1
cheapy,3
cheat,25
cheated,9
cheater,2
cheating,27
check,249
checked,26
checker,1
checkered,1
checkers,10
checking,54
checkout,2
checks,6
checkup,5
checkups,2
cheddar,4
chee,12
cheek,49
cheeks,36
cheeky,4
cheep,27
cheeped,7
cheeps,2
cheer,14
cheered,15
cheerful,8
cheerfully,2
cheering,4
cheerio,16
cheerios,27
cheers,13
cheery,3
cheesa,1
cheese,993
cheese'll,1
cheese's,1
cheeseballs,1
cheeseburger,10
cheeseburgers,1
cheesecake,5
cheeses,4
cheesier,1
cheesies,1
cheesy,27
cheetah,2
cheetahs,2
chef,13
chef's,3
chefs,4
chemical,2
chemicals,1
chemistry,2
cherries,38
cherry,287
cherrys,2
chess,9
chest,97
chestnut,6
chestnuts,1
chests,3
chew,253
chewed,16
chewier,1
chewies,1
chewing,75
chews,2
chewy,21
chi,10
chica,12
chichi,16
chichichichichichi,2
chichis,1
chick,92
chick's,3
chickaboom,3
chickadee,7
chicken,621
chicken's,14
chickened,2
chickens,109
chickie,13
chickies,15
chicks,52
chicky,7
chicky's,1
chicory,1
chief,35
chief's,1
chiefs,2
chiggety,1
chiggy,1
chih,10
chikaboo,1
chikada,34
child,74
child's,3
childproof,1
children,270
children's,45
childrens,2
childrens',1
childs,1
chili,5
chill,5
chilled,1
chilly,29
chimchimanee,1
chimed,2
chimes,6
chimley,1
chimney,405
chimneys,3
chimp,1
chimpanzee,6
chimpanzees,5
chin,109
china,6
chinese,11
ching,4
chingao,4
chinnie,5
chinny,6
chins,1
chip,76
chipmunk,18
chipmunk's,1
chipmunks,9
chipper,1
chipping,1
chips,109
chirp,18
chirped,5
chirper,2
chirpie,1
chirpin',1
chirping,5
chirps,9
chitchat,1
chitlins,6
chitty,10
chlorine,2
chlorophyll,2
choc,1
chocolate,733
chocolates,1
chocolaty,2
choice,66
choices,22
choir,1
choke,174
chokechoke,6
choked,4
choking,12
cholesterol,5
chomp,5
chomped,2
chomping,1
chompy,1
choo,293
chooch,7
choochoo,8
choomoomoo,1
choos,2
choose,55
choosers,1
chooses,4
choosing,7
choosy,1
choowhoo,1
chop,79
chop's,1
chopped,16
chopper,2
chopping,11
chops,29
chopstick,1
chopsticks,1
chores,14
chorus,1
chorused,1
chose,8
chow,4
chow's,2
chowder,18
chowderhead,1
chowing,1
chowmein,1
chrah,5
chreet,1
christ,1
christmas,39
chu,10
chubba,1
chubbiest,1
chubby,10
chuck,1
chucked,1
chucking,1
chuckled,4
chuckling,3
chug,224
chuga,30
chugchug,8
chugchugchugchug,1
chugga,131
chugged,6
chugging,14
chugs,1
chukah,2
chummy,3
chump,1
chunk,7
chunks,2
chunky,5
church,135
churn,4
churner,1
churr,3
chute,1
chyour,1
ciao,5
cider,10
cigar,5
cigarette,14
cigarettes,22
cinch,1
cinders,2
cinema,3
cinnamon,43
circle,436
circle's,1
circled,5
circles,85
circling,6
circuit,2
circular,2
circulation,3
circus,178
circus',1
circuses,1
citation,1
cities,10
citizen,1
citizens,1
citrus,3
city,116
civil,1
clack,1
clacked,1
clacking,2
claim,1
claims,1
clam,36
clamming,1
clamor,1
clamp,3
clams,4
clang,9
clanged,1
clanging,1
clank,3
clap,181
clapped,6
clapping,15
clarify,1
clarinet,15
clarinets,1
class,247
classes,13
classmate,1
classmates,10
classroom,14
classrooms,1
classy,1
clatter,1
clause,1
claw,4
clawed,1
claws,39
clay,93
clay's,2
clean,901
cleaned,58
cleaner,43
cleaner's,1
cleaners,3
cleanest,2
cleanie,1
cleanin,1
cleaning,134
cleans,19
cleanser,1
clear,54
cleared,10
clearer,1
clearing,12
clearly,25
clears,3
cleft,1
clementine,1
clementines,2
clever,25
click,86
clickclick,1
clicked,1
clickety,42
clicking,6
clicks,5
cliff,8
cliffs,1
climates,1
climb,260
climbed,97
climber,5
climbers,3
climbing,105
climbs,11
cling,8
clinging,2
clings,1
clinic,1
clinical,1
clink,6
clip,181
clipped,9
clipper,8
clippers,9
clippety,7
clipping,4
clippity,3
clippityclop,2
clips,18
cloak,3
clobbered,3
clock,268
clocks,8
clogged,1
clogs,7
clonk,3
clonked,1
clop,12
clos,1
close,951
closed,236
closely,10
closer,282
closes,19
closest,8
closet,236
closets,2
closing,38
cloth,66
clothed,1
clothes,489
clothesline,1
clothespins,1
clothing,10
cloths,1
cloud,55
clouds,260
cloudy,9
clover,16
clovers,1
cloves,1
clown,297
clown'll,1
clown's,14
clownfish,1
clownie,3
clowns,39
clu,3
club,41
clubhouse,1
clubs,6
cluck,21
clucked,3
clucking,1
clue,7
clues,14
clump,4
clumps,2
clumsy,5
clunk,59
clunkamunk,4
clunkamunka,3
clunked,3
clunkimunk,1
clunking,4
clunkity,1
clunky,2
clup,6
cluster,1
clusters,1
clutched,3
cmere,33
cmon,61
co,28
coach,25
coaches,10
coachman,1
coachmen,1
coal,43
coals,2
coarse,1
coast,1
coast's,2
coaster,6
coasters,1
coasting,1
coat,156
coat's,3
coating,3
coats,14
coaxed,1
cob,42
cobbler,2
cobbler's,5
cobra,6
cobs,2
cobweb,3
cobwebs,20
coc,1
coca,1
cock,63
cockadoodledoo,7
cockatiel,3
cockatoo,2
cockatoos,1
cockchafer,1
cocker,1
cockle,4
cockpit,5
cockpit's,1
cockroach,1
cockroaches,1
cocktail,2
coco,1
cocoa,25
coconut,26
coconuts,1
cocoon,427
cocoons,1
cocyoo,1
cod,2
code,2
codeine,3
codriver,1
cof,1
coff,1
coffee,922
coffee's,8
coffees,1
coffin,1
cog,1
coggly,1
coin,9
coincidence,2
coins,20
coke,35
cokes,2
col,1
cola,6
colander,19
cold,769
colder,10
coldest,1
coldly,1
colds,3
collages,1
collapse,3
collapsed,6
collapses,3
collapsing,1
collapsy,1
collar,7
collar's,1
collect,12
collected,6
collecting,13
collection,23
collector,1
collector's,2
collects,3
college,26
colleges,2
collie,2
collision,2
colloquial,1
cologne,3
colon,1
colonial,1
colonies,1
colony,2
color,1894
color's,126
colore,1
colored,74
colores,1
colorful,28
colorin',1
coloring,116
colors,478
colt,3
colts,2
column,3
columns,1
com'ere,3
comatosed,2
comb,170
combat,1
combed,9
combin',1
combination,37
combine,3
combined,1
combing,32
combo,2
combs,8
come,7853
comeback,1
comed,1
comedian,2
comedy,1
comere,30
comes,1050
comet,4
comet's,2
comets,3
comfort,5
comfortable,75
comfortably,1
comforter,1
comfy,32
comic,5
comics,2
comin,5
comin',1
coming,1113
comings,1
comma,1
command,1
commanded,3
commanding,1
comment,1
commentary,2
comments,3
commeration,2
commercial,23
commercial's,1
commercials,4
commere,5
commission,1
commit,3
committed,1
committee,1
commodore,1
common,9
commotion,2
communicate,1
community,3
commuting,1
como,1
comon,31
compact,1
compacter,1
compactor,1
companions,1
company,64
compare,2
compared,12
compartment,6
compass,11
compasses,2
compatible,1
compete,2
complain,4
complained,1
complaining,11
complaints,1
complete,13
completed,1
completely,37
complex,4
compliant,2
complicated,11
complicates,1
compliment,2
composer,1
composition,1
compress,1
compromise,1
compulsive,1
computer,51
computers,4
comrade,1
con,6
conceited,1
conceive,2
concentrate,5
concentrates,1
concentrating,1
concentration,2
concept,7
concern,1
concerned,9
concert,22
concerted,1
concerts,2
conch,2
conclusion,2
concrete,7
concussion,2
condensed,2
condiments,2
condition,1
conditioner,6
conditioning,3
conditions,2
condolences,2
condominium,1
conducting,2
conductor,18
cone,240
cone's,1
cones,19
conference,1
confess,1
confine,1
